record_id,Year,Leading Cause,Sex,Race Ethnicity,Deaths,Death Rate,Age Adjusted Death Rate
741,2016,All Other Causes,Male,Non-Hispanic Black,1375,159.926678,170.4808293
742,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Asian and Pacific Islander,43,6.578846713,6.500594799
743,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Not Stated/Unknown,18,,
744,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic White,471,33.61807582,19.4792023
745,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic White,3102,221.4082191,149.0134479
746,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic White,4306,307.3448715,156.2653333
747,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Non-Hispanic White,4054,303.4133629,239.2846987
748,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Other Race/ Ethnicity,8,,
749,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Non-Hispanic White,3090,231.2647487,188.0725927
750,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic White,482,36.07430709,33.2779384
751,2016,Alzheimer's Disease (G30),Female,Asian and Pacific Islander,49,7.496825324,7.742782355
752,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic White,461,34.50260491,26.72651668
753,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Not Stated/Unknown,18,,
754,2016,All Other Causes,Female,Non-Hispanic Black,1585,152.461019,127.8374258
755,2016,All Other Causes,Male,Non-Hispanic White,2381,178.2010896,146.4506378
756,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Asian and Pacific Islander,58,8.873793241,9.168902731
757,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Non-Hispanic Black,91,8.753282481,7.844402169
758,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Non-Hispanic Black,101,9.715181655,8.590203518
759,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic White,332,24.84786297,19.76084897
760,2016,Diabetes Mellitus (E10-E14),Female,Asian and Pacific Islander,73,11.16873977,11.23352605
761,2016,Alzheimer's Disease (G30),Female,Non-Hispanic Black,158,15.19800695,11.06038529
762,2016,Alzheimer's Disease (G30),Female,Not Stated/Unknown,9,,
763,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic White,317,23.72521856,18.56215081
764,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic Black,212,20.39226248,16.05381107
765,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Not Stated/Unknown,16,,
766,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Asian and Pacific Islander,92,14.07567204,14.45947024
767,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Not Stated/Unknown,15,,
768,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic Black,218,20.96940199,16.84913651
769,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic White,219,15.63133462,8.211295014
770,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Not Stated/Unknown,13,,
771,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic Black,226,21.73892133,16.68683358
772,2016,Diabetes Mellitus (E10-E14),Male,Non-Hispanic White,252,18.86042611,15.40377959
773,2016,All Other Causes,Female,Not Stated/Unknown,105,,
774,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Other Race/ Ethnicity,30,,
775,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic White,151,11.30128707,8.859843879
776,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic Black,276,26.5484172,20.69501247
777,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Male,Non-Hispanic White,176,13.17236109,11.70338615
778,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Asian and Pacific Islander,118,18.05357935,18.25067486
779,2016,Diabetes Mellitus (E10-E14),Female,Non-Hispanic Black,399,38.37977703,30.80757937
780,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Asian and Pacific Islander,530,81.08811065,82.62828747
781,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Non-Hispanic White,244,18.26168243,15.8762575
782,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic Black,1864,179.298006,145.0408052
783,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic Black,2303,221.5253797,171.0996617
784,2016,All Other Causes,Female,Hispanic,1147,89.51775917,91.93898635
785,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Asian and Pacific Islander,565,86.44298588,83.07445561
786,2016,All Other Causes,Male,Other Race/ Ethnicity,10,,
787,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Male,Other Race/ Ethnicity,1,,
788,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Other Race/ Ethnicity,1,,
789,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Female,Hispanic,59,4.604662416,4.685157203
790,2016,Diabetes Mellitus (E10-E14),Male,Other Race/ Ethnicity,1,,
791,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Hispanic,90,7.024061312,6.855455606
792,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Male,Other Race/ Ethnicity,1,,
793,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Hispanic,131,10.22391147,10.49061675
794,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Hispanic,168,13.11158112,13.56240301
795,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Other Race/ Ethnicity,1,,
796,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Other Race/ Ethnicity,1,,
797,2016,Peptic Ulcer (K25-K28),Male,Other Race/ Ethnicity,1,,
798,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Other Race/ Ethnicity,2,,
799,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Hispanic,195,15.21879951,15.84054835
800,2016,Mental and Behavioral Disorders due to Use of Alcohol (F10),Male,Other Race/ Ethnicity,2,,
801,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Other Race/ Ethnicity,2,,
802,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Male,Other Race/ Ethnicity,2,,
803,2016,Alzheimer's Disease (G30),Male,Other Race/ Ethnicity,3,,
804,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Other Race/ Ethnicity,3,,
805,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Other Race/ Ethnicity,11,,
806,2016,Alzheimer's Disease (G30),Female,Hispanic,203,15.84316052,16.48011249
807,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Hispanic,204,15.92120564,16.42843847
808,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Other Race/ Ethnicity,19,,
809,2016,All Other Causes,Male,Not Stated/Unknown,158,,
810,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Male,Not Stated/Unknown,14,,
811,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Not Stated/Unknown,16,,
812,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Not Stated/Unknown,17,,
813,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Not Stated/Unknown,18,,
814,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Not Stated/Unknown,18,,
815,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Male,Not Stated/Unknown,20,,
816,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Not Stated/Unknown,22,,
817,2016,Diabetes Mellitus (E10-E14),Male,Not Stated/Unknown,23,,
818,2016,Diabetes Mellitus (E10-E14),Female,Hispanic,231,18.02842404,18.56131955
819,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Not Stated/Unknown,119,,
820,2016,All Other Causes,Female,Non-Hispanic White,2416,172.4443125,102.399688
821,2016,Diabetes Mellitus (E10-E14),Male,Non-Hispanic Black,313,36.40512742,39.87933242
822,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic Black,258,30.00806031,27.58845554
823,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Not Stated/Unknown,126,,
824,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic Black,258,30.00806031,34.46182956
825,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic Black,220,25.58826848,28.56164123
826,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Hispanic,1162,90.68843605,93.11168514
827,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Hispanic,1485,115.8970117,120.3153112
828,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Not Stated/Unknown,179,,
829,2016,All Other Causes,Female,Asian and Pacific Islander,385,58.90362755,60.88457225
830,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic Black,183,21.28478696,23.53449215
831,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Not Stated/Unknown,81,,
832,2016,Diabetes Mellitus (E10-E14),Female,Not Stated/Unknown,24,,
833,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Male,Non-Hispanic Black,168,19.54013229,19.68635499
834,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic Black,161,18.72596011,20.83380942
835,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Non-Hispanic Black,153,17.79547762,18.3791371
836,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Female,Asian and Pacific Islander,29,4.43689662,4.149747806
837,2016,Mental and Behavioral Disorders due to Use of Alcohol (F10),Female,Other Race/ Ethnicity,1,,
838,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Other Race/ Ethnicity,1,,
839,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Female,Other Race/ Ethnicity,1,,
840,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Other Race/ Ethnicity,1,,
841,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Female,Other Race/ Ethnicity,1,,
842,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Other Race/ Ethnicity,1,,
843,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Other Race/ Ethnicity,1,,
844,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Other Race/ Ethnicity,2,,
845,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Other Race/ Ethnicity,1,,
846,2016,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Female,Other Race/ Ethnicity,1,,
847,2016,Alzheimer's Disease (G30),Female,Other Race/ Ethnicity,3,,
848,2016,Septicemia (A40-A41),Female,Other Race/ Ethnicity,1,,
849,2016,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Other Race/ Ethnicity,1,,
850,2016,All Other Causes,Female,Other Race/ Ethnicity,13,,
851,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Asian and Pacific Islander,683,115.0085288,121.0785368
852,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Asian and Pacific Islander,603,101.5375445,117.7796652
853,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Asian and Pacific Islander,113,19.02776538,22.91632756
854,2016,Diabetes Mellitus (E10-E14),Female,Other Race/ Ethnicity,3,,
855,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Asian and Pacific Islander,95,15.99679391,18.07142432
856,2016,Diabetes Mellitus (E10-E14),Male,Asian and Pacific Islander,76,12.79743513,14.19434714
857,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Asian and Pacific Islander,75,12.62904782,15.58055641
858,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Asian and Pacific Islander,60,10.10323826,11.08229029
859,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Asian and Pacific Islander,48,8.082590605,9.834246016
860,2016,Alzheimer's Disease (G30),Male,Asian and Pacific Islander,37,6.230330258,9.068703397
861,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Male,Asian and Pacific Islander,32,5.388393737,5.364178546
862,2016,All Other Causes,Male,Asian and Pacific Islander,449,75.60589962,85.10910189
863,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Hispanic,1418,117.405585,174.6356781
864,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Hispanic,1224,101.3430437,143.7156708
865,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Other Race/ Ethnicity,4,,
866,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Hispanic,369,30.551947,30.48654556
867,2016,Diabetes Mellitus (E10-E14),Female,Non-Hispanic White,183,13.06180016,8.011416512
868,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic Black,1872,179.0816898,148.0974577
869,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Asian and Pacific Islander,515,79.72666911,78.86538643
870,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Asian and Pacific Islander,498,77.09491499,81.60513144
871,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Asian and Pacific Islander,95,14.70686129,15.33793056
872,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Asian and Pacific Islander,89,13.7780069,14.70636233
873,2015,Diabetes Mellitus (E10-E14),Female,Asian and Pacific Islander,71,10.9914437,11.53739676
874,2015,Alzheimer's Disease (G30),Female,Asian and Pacific Islander,50,7.740453312,8.416912976
875,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Asian and Pacific Islander,41,6.347171716,6.670309854
876,2015,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",Female,Asian and Pacific Islander,36,5.573126385,5.35087695
877,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Asian and Pacific Islander,34,5.263508252,5.395702872
878,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Asian and Pacific Islander,30,4.644271987,4.907297396
879,2015,All Other Causes,Female,Asian and Pacific Islander,345,53.40912785,56.25492343
880,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Hispanic,1361,106.4840243,113.3767005
881,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Hispanic,1193,93.33978027,97.35036105
882,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Hispanic,208,16.2738259,17.33532827
883,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Hispanic,197,15.41319088,16.31823026
884,2015,Diabetes Mellitus (E10-E14),Female,Hispanic,196,15.33495133,16.26295404
885,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Hispanic,183,14.31783721,15.12410083
886,2015,Alzheimer's Disease (G30),Female,Hispanic,176,13.77016038,14.8206693
887,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Hispanic,98,7.667475664,8.161639387
888,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Hispanic,78,6.102684712,5.954788137
889,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Hispanic,65,5.085570593,5.288640978
890,2015,All Other Causes,Female,Hispanic,1184,92.63562434,97.01350898
891,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic Black,2344,224.2347654,177.654028
892,2015,Diabetes Mellitus (E10-E14),Female,Non-Hispanic Black,392,37.50001196,30.4625241
893,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic Black,307,29.36863181,23.55431196
894,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic Black,261,24.96812021,19.69028909
895,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic Black,232,22.19388463,17.54759229
896,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic Black,223,21.33291497,17.5841515
897,2015,Alzheimer's Disease (G30),Female,Non-Hispanic Black,147,14.06250448,10.66446919
898,2015,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Non-Hispanic Black,92,8.801023215,7.819361946
899,2015,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Non-Hispanic Black,79,7.557400369,6.188226927
900,2015,All Other Causes,Female,Non-Hispanic Black,1599,152.96561,129.5125713
901,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic White,4494,317.9607495,161.7714355
902,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic White,3130,221.4546386,149.8877873
903,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic White,521,36.86193825,19.31988482
904,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic White,503,35.58839719,20.68637768
905,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic White,422,29.85746246,15.52110044
906,2015,Alzheimer's Disease (G30),Female,Non-Hispanic White,378,26.74436211,11.92414204
907,2015,Diabetes Mellitus (E10-E14),Female,Non-Hispanic White,239,16.90979509,10.43698457
908,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic White,226,15.99001544,8.588294713
909,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Non-Hispanic White,191,13.51368561,8.932653057
910,2015,Septicemia (A40-A41),Female,Non-Hispanic White,127,8.985539649,5.233240258
911,2015,All Other Causes,Female,Non-Hispanic White,2489,176.1024267,108.5748389
912,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Not Stated/Unknown,137,,
913,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Not Stated/Unknown,92,,
914,2015,Diabetes Mellitus (E10-E14),Female,Not Stated/Unknown,25,,
915,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Not Stated/Unknown,16,,
916,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Not Stated/Unknown,15,,
917,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Not Stated/Unknown,15,,
918,2015,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Not Stated/Unknown,14,,
919,2015,Alzheimer's Disease (G30),Female,Not Stated/Unknown,14,,
920,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Not Stated/Unknown,11,,
921,2015,"Chronic Liver Disease and Cirrhosis (K70, K73)",Female,Not Stated/Unknown,8,,
922,2015,All Other Causes,Female,Not Stated/Unknown,92,,
923,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Other Race/ Ethnicity,22,,
924,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Other Race/ Ethnicity,12,,
925,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Other Race/ Ethnicity,4,,
926,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Other Race/ Ethnicity,3,,
927,2015,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Female,Other Race/ Ethnicity,3,,
928,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Other Race/ Ethnicity,1,,
929,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Other Race/ Ethnicity,1,,
930,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Other Race/ Ethnicity,1,,
931,2015,Atherosclerosis (I70),Female,Other Race/ Ethnicity,1,,
932,2015,Septicemia (A40-A41),Female,Other Race/ Ethnicity,1,,
933,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Other Race/ Ethnicity,1,,
934,2015,Alzheimer's Disease (G30),Female,Other Race/ Ethnicity,1,,
935,2015,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Other Race/ Ethnicity,1,,
